Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
USSJY,USS CO LTD UNSP/ADR,Pink Limited,31.730000,,0,ADRs,Japan,
TOTTF,TOYO TIRE & RUBBER CO,Pink Limited,13.790000,,0,Foreign Ordinary Shares,Japan,
TYRRY,TOYO TIRE&RUBBER UNSP/ADR,Pink Limited,0.000000,,0,ADRs,Japan,
YORUF,YOKOHAMA RUBBER ORD NEW,Pink Limited,14.690000,,0,Foreign Ordinary Shares,Japan,
YORUY,YOKOHAMA RUBBER UNSP/ADR,Pink Limited,14.250000,,1600,ADRs,Japan,
LWSOF,LAWSON INC OSAKA,Pink Limited,45.170000,,0,Foreign Ordinary Shares,Japan,
LWWLY,LAWSON INC UNSP/ADR,Pink Limited,0.000000,,0,ADRs,Japan,
RYBIF,RYOBI LTD,Pink Limited,9.050000,,7,Foreign Ordinary Shares,Japan,
DICCF,DIC CORP ORD,Pink Limited,22.500000,,0,Foreign Ordinary Shares,Japan,
SOOBF,SAPPORO HLDGS LTD ORD NEW,Pink Limited,20.620000,,0,Foreign Ordinary Shares,Japan,
VCHYF,V TECH CO LTD,Pink Limited,178.850000,,0,Common Stock,Japan,
MTSFF,MITSUI FUDOSAN CO LTD,Pink Limited,21.955000,,91,Foreign Ordinary Shares,Japan,
MTSFY,MITSUI FUDOSAN UNSP/ADR,Pink Limited,65.210000,-2.511600,4589,ADRs,Japan,
OBYCF,OBAYASHI CORP,Pink Limited,8.580000,,0,Foreign Ordinary Shares,Japan,
SBHGF,SBI HOLDINGS INC ORD,Pink Limited,25.776000,-0.286300,198,Foreign Ordinary Shares,Japan,
SKCBY,SHINKIN CNTRL BK UNSP/ADR,Pink Limited,9.810000,,0,ADRs,Japan,
KPTCY,KANSAI PAINT CO UNSP/ADR,Pink Limited,10.530000,,13892,ADRs,Japan,
KSANF,KANSAI PAINT,Pink Limited,21.202500,,80,Foreign Ordinary Shares,Japan,
AHKSF,ASAHI KAISEI CORP,Pink Limited,9.100000,-0.763400,2088,Foreign Ordinary Shares,Japan,
AHKSY,ASAHI KAISEI CRP UNSP/ADR,Pink Limited,18.060000,-1.580400,100760,ADRs,Japan,
YMTKF,YAMATO KOGYO CO LTD,Pink Limited,23.800000,,0,Foreign Ordinary Shares,Japan,
JSCPF,JSR CORP ORD,Pink Limited,30.130000,,0,Foreign Ordinary Shares,Japan,
JSCPY,JSR CORP UNSP/ADR,Pink Limited,29.630000,-1.233300,1169,ADRs,Japan,
TKGSF,TOKYO GAS CO LTD NEW,Pink Limited,18.769000,,0,Foreign Ordinary Shares,Japan,
TKGSY,TOKYO GAS CO LTD UNSP/ADR,Pink Limited,9.880000,-2.275000,2264,ADRs,Japan,
OLCLF,ORIENTAL LAND CO LTD,Pink Limited,188.250000,,0,Foreign Ordinary Shares,Japan,
OLCLY,ORIENTAL LAND CO LTD ADR,Pink Limited,37.470000,-0.504500,1251,ADRs,Japan,
HOCPF,HOYA CORP,Pink Limited,126.500000,,253,Foreign Ordinary Shares,Japan,
HOCPY,HOYA CORP S/ADR,Pink Limited,124.460000,-1.503600,48060,ADRs,Japan,
OJIPF,OJI PAPER CO LTD,Pink Limited,4.999000,,0,Foreign Ordinary Shares,Japan,
OJIPY,OJI HOLDINGS CORP ADR,Pink Limited,49.630000,,0,ADRs,Japan,
INNCF,INNOTECH CORP ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
YMDAF,YAMADA HLDGS CO LTD,Pink Limited,3.323400,,0,Foreign Ordinary Shares,Japan,
EBCOF,EBARA CORP ORD,Pink Limited,50.350000,,0,Foreign Ordinary Shares,Japan,
EBCOY,EBARA CORP UNSP/ADR,Pink Limited,27.000000,1.580100,503,ADRs,Japan,
JUKCF,JUKI CORP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
JUKIY,JUKI CORP UNSP/ADR,Pink Limited,6.000000,,0,ADRs,Japan,
MDNDF,MCDONALDS HLDGS JAPAN ORD,Pink Limited,42.830000,-0.603400,520,Foreign Ordinary Shares,Japan,
MAUSY,MATSUI SECS CO UNSP/AD,Pink Limited,13.950000,,0,ADRs,Japan,
MTSEF,MATSUI SECS CO LTD ORD,Pink Limited,9.500000,,0,Foreign Ordinary Shares,Japan,
SPIDY,SEPTENI HLDGS UNSP/ADR,Pink Limited,3.800000,,0,ADRs,Japan,
AWTRF,AIR WATER INC,Pink Limited,14.420000,,0,Foreign Ordinary Shares,Japan,
FUBAF,FUTABA CORP,Pink Limited,6.390000,,0,Foreign Ordinary Shares,Japan,
TOKUF,TOKYU CORP NEW,Pink Limited,13.967000,,0,Foreign Ordinary Shares,Japan,
TOKUY,TOKYU CORP UNSP/ADR,Pink Limited,13.210000,,6,ADRs,Japan,
ELCMF,ELECOM CO LTD OSAKA,Pink Limited,26.150000,,0,Foreign Ordinary Shares,Japan,
ITFRF,ITFOR INC (JAPAN),Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
MNICF,MANI INC TAKANEZAWA,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
DNTUF,DENTSU GROUP INC,Pink Limited,38.380000,,0,Foreign Ordinary Shares,Japan,
DNTUY,DENTSU GRP INC. UNSP/ADR,Pink Limited,40.310000,1.792900,310,ADRs,Japan,
NRILY,NOMURA RSRCH UNSP/ADR,Pink Limited,34.320000,-0.492900,3138,ADRs,Japan,
NURAF,NOMURA RESEARCH INSTITUTE,Pink Limited,37.250000,,0,Foreign Ordinary Shares,Japan,
SRXXF,SPARX ASSET MGMT CO LTD,Pink Limited,2.200000,,0,Foreign Ordinary Shares,Japan,
RSNHF,RESONA HOLDINGS INC,Pink Limited,4.384500,-2.566700,21,Foreign Ordinary Shares,Japan,
CBSZF,CYBERNET SYSTEMS CO,Pink Limited,0.000000,,1400,Foreign Ordinary Shares,Japan,
TKIAF,TAIKISHA LTD,Pink Limited,22.410000,,0,Foreign Ordinary Shares,Japan,
SETUF,SHIN-ETSU POLYMER,Pink Limited,3.410000,,0,Foreign Ordinary Shares,Japan,
CCOJF,COCA COLA BOTTLERS JAPAN,Pink Limited,12.500000,,0,Foreign Ordinary Shares,Japan,
CCOJY,COCA COLA BOTTLRS JPN ADR,Pink Limited,5.912000,-4.798700,4575,ADRs,Japan,
JRFIF,JAPAN MET FD INV CORP,Pink Limited,1000.000000,,0,Foreign Ordinary Shares,Japan,
KURRF,KURARAY CO,Pink Limited,10.200000,,0,Foreign Ordinary Shares,Japan,
KURRY,KURARAY CO UNSP/ADR,Pink Limited,28.140000,,0,ADRs,Japan,
EZKGF,EZAKI GLICO CO,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
NPTVF,NIPPON TV NETWORK,Pink Limited,12.100000,,0,Foreign Ordinary Shares,Japan,
NTULF,NIHON UNISYS LTD ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
AMANF,AMANO CORP,Pink Limited,23.790000,,0,Foreign Ordinary Shares,Japan,
EJPRF,EAST JAPAN RAILWAY CO,Pink Limited,58.130000,-7.876400,5,Foreign Ordinary Shares,Japan,
EJPRY,EAST JAPAN RWY UNSP/ADR,Pink Limited,9.700000,0.414100,412799,ADRs,Japan,
DWMNF,DOWA HOLDINGS CO NEW,Pink Limited,45.000000,,30,Foreign Ordinary Shares,Japan,
DENKF,DENKA CO LTD,Pink Limited,29.030000,-2.485700,295,Foreign Ordinary Shares,Japan,
FMMFF,FUJI CORP,Pink Limited,17.785000,,0,Foreign Ordinary Shares,Japan,
AVEXF,AVEX INC ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
NNCHY,NISSAN CHEML CP UNSP/ADR,Pink Limited,56.300000,,0,ADRs,Japan,
NSHKF,NIPPON SHOKUBAI CO LTD,Pink Limited,8.711800,,0,Foreign Ordinary Shares,Japan,
NCHEY,NICHIREI CORP UNSP/ADR,Pink Limited,12.300000,,0,ADRs,Japan,
MRSKF,DMG MORI CO LTD,Pink Limited,16.760000,,0,Foreign Ordinary Shares,Japan,
NGKSF,NGK SPARK PLUG CO LTD,Pink Limited,17.920000,,0,Foreign Ordinary Shares,Japan,
NGKSY,NGK SPARK PLUG UNSP/ADR,Pink Limited,9.010000,,0,ADRs,Japan,
MBGCF,MITSUBISHI GAS CHEM CO LT,Pink Limited,16.558000,,0,Foreign Ordinary Shares,Japan,
KYWAF,EXEO GROUP INC,Pink Limited,20.550000,,0,Foreign Ordinary Shares,Japan,
JTEKF,JTEKT CORP ORD,Pink Limited,7.760000,,0,Foreign Ordinary Shares,Japan,
JTEKY,JTEKT CORP UNSP/ADR,Pink Limited,23.940000,-8.626000,2301,ADRs,Japan,
KKPCF,KAKEN PHARM CO,Pink Limited,39.840000,,0,Foreign Ordinary Shares,Japan,
KAIKY,KAWASAKI KISEN UNS/ADR,Pink Limited,30.570000,,0,ADRs,Japan,
KAKKF,KAWASAKI KISEN KAIS NEW,Pink Limited,61.870000,,0,Foreign Ordinary Shares,Japan,
ORXJF,ORIX JREIT INC,Pink Limited,1450.000000,,0,Foreign Ordinary Shares,Japan,
SUCEF,SUMITOMO OSAKA CEMENT,Pink Limited,28.200000,,0,Foreign Ordinary Shares,Japan,
STAEF,STANLEY ELECTRIC CO ORD,Pink Limited,23.110000,,0,Foreign Ordinary Shares,Japan,
STAEY,STANLEY ELECTRIC UNSP/ADR,Pink Limited,14.940000,,0,ADRs,Japan,
OSGSF,OSAKA GAS CO ORD NEW,Pink Limited,17.950000,,0,Foreign Ordinary Shares,Japan,
OSGSY,OSAKA GAS CO UNSP/ADR,Pink Limited,37.000000,,0,ADRs,Japan,
NFPDF,NISSIN FOOD PRODUCTS,Pink Limited,73.190000,,29,Foreign Ordinary Shares,Japan,
TEPCF,TOHOKU ELEC PWR CO,Pink Limited,6.480000,,0,Foreign Ordinary Shares,Japan,
TEPCY,TOHOKU ELEC PWR UNSP/ADR,Pink Limited,6.200000,,0,ADRs,Japan,
TBURF,TOBU RAILWAY,Pink Limited,23.600000,,0,Foreign Ordinary Shares,Japan,
UHOIF,USHIO INC,Pink Limited,15.070000,,0,Foreign Ordinary Shares,Japan,
UBEOF,UBE INDUSTRIES LT ORD NEW,Pink Limited,19.750000,,0,Foreign Ordinary Shares,Japan,
UBEOY,UBE INDUSTRIES UNSP/ADR,Pink Limited,10.850000,,0,ADRs,Japan,
TGOSF,TOYODA GOSEI CO LTD ORD,Pink Limited,23.050000,,0,Foreign Ordinary Shares,Japan,
TGOSY,TOYODA GOSEI CO UNSP/ADR,Pink Limited,46.890000,,0,ADRs,Japan,
TYOBY,TOYOBO LTD ADR,Pink Limited,10.800000,,0,ADRs,Japan,
TOSKF,TOYO SEIKAN KAISHA LTD,Pink Limited,14.180000,,0,Foreign Ordinary Shares,Japan,
HOIEF,HOSIDEN CORP,Pink Limited,11.280000,,0,Foreign Ordinary Shares,Japan,
DKILF,DAIKIN INDS LTD,Pink Limited,183.420000,-0.032700,206,Foreign Ordinary Shares,Japan,
DKILY,DAIKIN INDS LTD UNSP/ADR,Pink Limited,18.140000,-1.359400,338054,ADRs,Japan,
SANJF,SANKEN ELECTRIC ORD,Pink Limited,44.550000,,0,Foreign Ordinary Shares,Japan,
UETMF,UNIVERSAL ENTMT CORP,Pink Limited,21.610000,,0,Foreign Ordinary Shares,Japan,
GLYYY,GLORY LTD UNSP/ADR,Pink Limited,20.000000,,0,ADRs,Japan,
JPRRF,JAPAN PRIME RLTY INVT CRP,Pink Limited,3900.000000,,0,Foreign Ordinary Shares,Japan,
SDAZF,STUDIO ALICE CO LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
TKSHF,TAKASHIMAYA CO LTD,Pink Limited,11.100000,,0,Foreign Ordinary Shares,Japan,
SMFRF,SUMITOMO FORESTY CO LTD,Pink Limited,13.750000,,0,Foreign Ordinary Shares,Japan,
KONMY,KONAMI HLDGS CP UNSP/ADR,Pink Limited,29.660000,8.644700,700,ADRs,Japan,
NHNKF,NIHON KOHDEN ORD,Pink Limited,28.500000,,0,Foreign Ordinary Shares,Japan,
NHNKY,NIHON KOHDEN UNSP/ADR,Pink Limited,13.400000,-4.080200,859,ADRs,Japan,
TSSJF,TSUTSUMI JEWELRY CO,Pink Limited,15.810000,,0,Foreign Ordinary Shares,Japan,
MIOFF,MILBON CO LTD,Pink Limited,52.600000,,0,Foreign Ordinary Shares,Japan,
SKKAF,SK KAKEN CO LTD,Pink Limited,365.000000,,0,Foreign Ordinary Shares,Japan,
NIFCF,NIFCO INC ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
NIFCY,NIFCO INC UNSP/ADR,Pink Limited,14.930000,,0,ADRs,Japan,
PKCOF,PARK 24 CORP,Pink Limited,14.480000,,0,Foreign Ordinary Shares,Japan,
PKCOY,PARK 24 CORP SP/ADR,Pink Limited,14.870000,,0,ADRs,Japan,
AMGXF,ANGES MG INC,Pink Limited,3.231000,,0,Foreign Ordinary Shares,Japan,
NSSXF,NS SOLUTIONS CORP ORD,Pink Limited,28.210000,,0,Foreign Ordinary Shares,Japan,
JFEEF,JFE HOLDINGS INC,Pink Limited,13.320000,,0,Foreign Ordinary Shares,Japan,
TNMAF,TENMA CORP,Pink Limited,20.500000,,0,Foreign Ordinary Shares,Japan,
NRTZF,NORITZ CORP,Pink Limited,15.660000,,0,Foreign Ordinary Shares,Japan,
TSHTY,TOSHIBA TEC UNSP/ADR,Pink Limited,17.940000,,0,ADRs,Japan,
SZHFF,SOJITZ CORP NEW,Pink Limited,16.600000,,0,Foreign Ordinary Shares,Japan,
SZHFY,SOJITZ CORP UNSP/ADR,Pink Limited,0.000000,,0,ADRs,Japan,
TMRNF,TAMRON CO LTD,Pink Limited,20.250000,,0,Foreign Ordinary Shares,Japan,
SHEGF,SHINKO ELECTRIC IND,Pink Limited,9.200000,,0,Foreign Ordinary Shares,Japan,
MZDAF,MAZDA MOTOR CORP,Pink Limited,7.240000,-1.495300,100,Foreign Ordinary Shares,Japan,
MZDAY,MAZDA MOTOR CORP UNSP/ADR,Pink Limited,3.560000,-0.558700,135508,ADRs,Japan,
MHVYF,MITSUBISHI HEAVY IND NEW,Pink Limited,30.440000,-1.806500,1510,Foreign Ordinary Shares,Japan,
LIOPF,LION CORP,Pink Limited,13.990000,,0,Foreign Ordinary Shares,Japan,
LIOPY,LION CORP UNSP/ADR,Pink Limited,48.000000,,0,ADRs,Japan,
DINRF,SCREEN HLDGS CO ORD NEW,Pink Limited,102.750000,,0,Foreign Ordinary Shares,Japan,
NPEHF,NIPPON EXPRESS HLDGS INC,Pink Limited,0.000000,,0,Common Stock,Japan,
KAEPF,KANSAI ELEC POWER INC,Pink Limited,10.019600,,0,Foreign Ordinary Shares,Japan,
KAEPY,KANSAI ELEC PWR UNSP/ADR,Pink Limited,4.915000,,0,ADRs,Japan,
OPHLF,ONO PHARMACEUTICAL,Pink Limited,24.520000,,0,Foreign Ordinary Shares,Japan,
OPHLY,ONO PHARM CO UNSP/ADR,Pink Limited,8.145000,0.184500,37432,ADRs,Japan,
SMTUF,SUMITOMO RUBBER INDUS LTD,Pink Limited,10.210000,,145,Foreign Ordinary Shares,Japan,
TOEIF,TOEI CO LTD,Pink Limited,5.050000,,0,Foreign Ordinary Shares,Japan,
WACMF,WACOM CO LTD,Pink Limited,7.190000,,0,Foreign Ordinary Shares,Japan,
WACMY,WACOM CO LTD UNSP/ADR,Pink Limited,8.005000,,0,ADRs,Japan,
SNPHF,SANTEN PHARM CO,Pink Limited,11.219900,,0,Foreign Ordinary Shares,Japan,
SNPHY,SANTEN PHARM CO UNSP/ADR,Pink Limited,10.901500,-0.714900,146113,ADRs,Japan,
YAMHF,YAMAHA MOTOR ORD,Pink Limited,21.400000,-2.439000,742,Foreign Ordinary Shares,Japan,
YAMHY,YAMAHA MOTOR CO UNSP/ADR,Pink Limited,10.766000,-5.973800,37185,ADRs,Japan,
SQNNY,SQUARE ENIX HLDGS U/ADR,Pink Limited,24.875000,3.173000,783,ADRs,Japan,
SQNXF,SQUARE ENIX CO LTD ORD,Pink Limited,47.440000,,1,Foreign Ordinary Shares,Japan,
SHMDF,SHIMANO INC,Pink Limited,231.000000,-0.645200,500,Foreign Ordinary Shares,Japan,
SMNNY,SHIMANO INC UNSP/ADR,Pink Limited,23.270000,-0.725300,73304,ADRs,Japan,
TOKCF,TOKYO OHKA KOGYO LTD,Pink Limited,66.250000,,0,Foreign Ordinary Shares,Japan,
SOMMF,SUMITOMO CHEM CO LTD ORD,Pink Limited,5.320000,,0,Foreign Ordinary Shares,Japan,
SOMMY,SUMITOMO CHEM UNSP/ADR,Pink Limited,24.140000,2.158300,37665,ADRs,Japan,
KYKOF,KYOWA HAKKO KOGYO,Pink Limited,28.731000,,0,Foreign Ordinary Shares,Japan,
KYKOY,KYOWA HAKKO KOGY UNSP/ADR,Pink Limited,0.000000,,0,ADRs,Japan,
MBUMF,MABUCHI MOTOR CO LTD,Pink Limited,38.500000,,0,Foreign Ordinary Shares,Japan,
MBUMY,MABUCHI MOTOR CO UNSP/ADR,Pink Limited,8.610000,-1.091300,2508,ADRs,Japan,
CDCTF,GOLDCREST CO LTD,Pink Limited,14.840000,,0,Foreign Ordinary Shares,Japan,
AIFLY,AIFUL CORP UNSP/ADR,Pink Limited,1.620000,,0,ADRs,Japan,
CHGCF,CHUGAI PHARMACEUTICAL,Pink Limited,33.970000,,0,Foreign Ordinary Shares,Japan,
CHGCY,CHUGAI PHARM UNSP/ADR,Pink Limited,16.518500,-0.009100,116430,ADRs,Japan,
SEKEF,SEIKO EPSON CORP SUWA,Pink Limited,15.520000,,0,Foreign Ordinary Shares,Japan,
SEKEY,SEIKO EPSON CORP UNSP/ADR,Pink Limited,7.260000,-2.361600,42230,ADRs,Japan,
MDIKF,MODEC INC,Pink Limited,10.500000,,0,Foreign Ordinary Shares,Japan,
MDIKY,MODEC INC ADR,Pink Limited,0.000000,,0,ADRs,Japan,
NONEF,NETONE SYSTEMS CO LTD,Pink Limited,28.290000,,0,Foreign Ordinary Shares,Japan,
NGKIF,NGK INSULATORS,Pink Limited,15.030000,,30,Foreign Ordinary Shares,Japan,
KSPHF,KISSEI PHARM CO LTD,Pink Limited,19.650000,,0,Foreign Ordinary Shares,Japan,
THKLF,THK CO LTD ORD,Pink Limited,24.500000,,0,Foreign Ordinary Shares,Japan,
THKLY,THK CO LTD UNSP/ADR,Pink Limited,11.470000,2.137100,16776,ADRs,Japan,
KANKF,KANEKA CORP,Pink Limited,32.112000,,0,Foreign Ordinary Shares,Japan,
KMGIF,KAMIGUMI CO LTD NEW,Pink Limited,17.970000,,0,Foreign Ordinary Shares,Japan,
KMRCF,KOMORI CORP,Pink Limited,6.460000,,0,Foreign Ordinary Shares,Japan,
OKASY,ONWARD HLDGS CO LTD ADR,Pink Limited,50.000000,,0,ADRs,Japan,
MITUF,MITSUI CHEMICALS INC NEW,Pink Limited,30.160000,,0,Foreign Ordinary Shares,Japan,
MITUY,MITSUI CHEMICALS UNSP/ADR,Pink Limited,12.930000,,56,ADRs,Japan,
YAHOF,Z HLDGS CORP,Pink Limited,4.750000,,0,Foreign Ordinary Shares,Japan,
YAHOY,Z HOLDINGS CORP UNS/ADR,Pink Limited,9.650000,1.793200,141122,ADRs,Japan,
YKLTF,YAKULT HONSHA CO LTD,Pink Limited,52.905416,,0,Foreign Ordinary Shares,Japan,
YKLTY,YAKULT HONSHA CO LTD ADR,Pink Limited,27.900000,,0,ADRs,Japan,
SHMUF,SHIMIZU CORP ORD,Pink Limited,6.550000,,0,Foreign Ordinary Shares,Japan,
SHMUY,SHIMIZU CORP UNSP/ADR,Pink Limited,26.570000,,0,ADRs,Japan,
MSLOF,MITSUI O.S.K. LINES NEW,Pink Limited,78.300000,,0,Foreign Ordinary Shares,Japan,
MSLOY,MITSUI O.S.K. LINES U/ADR,Pink Limited,43.398000,5.130800,4399,ADRs,Japan,
BSEFF,BENESSE HOLDINGS INC ORD,Pink Limited,20.250000,,0,Foreign Ordinary Shares,Japan,
BSEFY,BENESSE HLDGS UNSP/ADR,Pink Limited,21.230000,,0,ADRs,Japan,
DACHF,DAICEL CHEM INDUS LTD ORD,Pink Limited,7.100000,,0,Foreign Ordinary Shares,Japan,
KYCCF,KEYENCE CORP,Pink Limited,465.000100,1.481900,5227,Foreign Ordinary Shares,Japan,
NPKYF,NIPPON KAYAKU CO LTD,Pink Limited,11.100000,,0,Foreign Ordinary Shares,Japan,
NPKYY,NIPPON KAYAKU UNSP/ADR,Pink Limited,9.490000,,0,ADRs,Japan,
SMMYY,SUMITOMO MTL MNG UNSP/ADR,Pink Limited,13.135000,5.332800,242996,ADRs,Japan,
STMNF,SUMITOMO METAL MIN WT NEW,Pink Limited,48.005000,,0,Foreign Ordinary Shares,Japan,
SURDF,SUMITOMO RLTY&DEV CO LTD,Pink Limited,30.080000,,8,Foreign Ordinary Shares,Japan,
SURYY,SUMITOMO RLTY UNSP/ADR,Pink Limited,0.000000,,0,ADRs,Japan,
YOKEF,YOKOGAWA ELECTRIC CO,Pink Limited,16.110000,,0,Foreign Ordinary Shares,Japan,
YOKEY,YOKOGAWA ELEC UNSP/ADR,Pink Limited,32.340000,-2.472900,33482,ADRs,Japan,
RNECF,RENESAS ELECTRONICS CORP,Pink Limited,11.360000,-1.260300,200,Foreign Ordinary Shares,Japan,
RNECY,RENESAS ELECTRON UNSP/ADR,Pink Limited,5.670000,0.710500,103606,ADRs,Japan,
HPHTF,HAMAMATSU PHOTONICS ORD,Pink Limited,50.900000,,0,Foreign Ordinary Shares,Japan,
HPHTY,HAMAMATSU PHOTONICS ADR,Pink Limited,13.520000,,0,ADRs,Japan,
KNCAF,KONICA MINOLTA HLDGS INC,Pink Limited,4.199900,,0,Foreign Ordinary Shares,Japan,
KNCAY,KONICA MINOLTA UNSP/ADR,Pink Limited,8.084000,-4.045200,2567,ADRs,Japan,
FJLLF,FUJI OIL HOLDINGS INC,Pink Limited,0.000000,,0,Common Stock,Japan,
SNWAF,SANWA HOLDINGS CORP ORD,Pink Limited,11.032500,,0,Foreign Ordinary Shares,Japan,
NCLTF,NITORI HOLDINGS CO LTD,Pink Limited,151.500000,2.810100,205,Foreign Ordinary Shares,Japan,
NCLTY,NITORI HOLDINGS CO U/ADR,Pink Limited,15.130000,1.068800,136461,ADRs,Japan,
HRIBF,HORIBA LTD ORD,Pink Limited,59.660000,,0,Foreign Ordinary Shares,Japan,
ADERY,AIDA ENGINEERING LTD ADR,Pink Limited,87.100000,,0,ADRs,Japan,
CHYCF,CHIYODA CORP,Pink Limited,3.540000,,0,Foreign Ordinary Shares,Japan,
CHYCY,CHIYODA CORP UNSP/ADR,Pink Limited,3.080000,,0,ADRs,Japan,
JPTXF,JAPAN PETE EXPLORATION CO,Pink Limited,21.270000,,0,Foreign Ordinary Shares,Japan,
JPTXY,JAPAN PETE EXPL UNSP/ADR,Pink Limited,0.000000,,0,ADRs,Japan,
KKKUF,KAKAKU.COM INC,Pink Limited,21.940000,,0,Foreign Ordinary Shares,Japan,
KKMMY,KAKAKU.COM INC UNSP/ADR,Pink Limited,0.000000,,0,ADRs,Japan,
FRRZF,FERROTEC CORP ORD,Pink Limited,21.000000,,0,Foreign Ordinary Shares,Japan,
SLAHF,STELLA CHEMIFA CORP ORD,Pink Limited,44.700000,,0,Foreign Ordinary Shares,Japan,
SFSVF,SOFTWARE SERVICE INC,Pink Limited,18.500000,,0,Foreign Ordinary Shares,Japan,
PNOCF,PENTA OCEAN CONSTR CO ORD,Pink Limited,6.010000,,0,Foreign Ordinary Shares,Japan,
HKHKF,HOKUHOKU FINCL GROUP INC,Pink Limited,1.400000,,0,Foreign Ordinary Shares,Japan,
HKHUY,HOKUHOKU FIN GRP UNS/ADR,Pink Limited,0.000000,,0,ADRs,Japan,
TKPTF,TAKARA PRINTING CO ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
TKHIF,TAKARA HLDGS INC ORD,Pink Limited,5.250000,,0,Foreign Ordinary Shares,Japan,
KGMEF,KAGOME CO LTD ORD,Pink Limited,26.300000,,0,Foreign Ordinary Shares,Japan,
DSKIF,DAISEKI CO LTD ORD,Pink Limited,39.350000,,0,Foreign Ordinary Shares,Japan,
UUICF,UNITED URBAN INVT CORP,Pink Limited,1173.000000,,0,Foreign Ordinary Shares,Japan,
MKMLF,MAKINO MILLING,Pink Limited,38.690000,,0,Foreign Ordinary Shares,Japan,
SFBTF,SOFTBANK TECH CORP,Pink Limited,22.180000,,0,Foreign Ordinary Shares,Japan,
TOKTY,TOKAI TOKYO SEC S/ADR,Pink Limited,3.460000,,0,ADRs,Japan,
TKCBF,TOKAI CARBON CO,Pink Limited,9.730000,,0,Foreign Ordinary Shares,Japan,
TKCBY,TOKAI CARBON CO LTD ADR,Pink Limited,57.700000,,0,ADRs,Japan,
CGKEF,CHUGOKU ELEC POWER CO,Pink Limited,7.560000,,0,Foreign Ordinary Shares,Japan,
CGKEY,CHUGOKU ELEC PWR UNSP/ADR,Pink Limited,25.320000,,0,ADRs,Japan,
GYUAF,GS YUASA CORP ORD,Pink Limited,20.750000,,0,Foreign Ordinary Shares,Japan,
JELLF,JEOL LTD ORD,Pink Limited,55.150000,,0,Foreign Ordinary Shares,Japan,
SBLOF,SHIN NIPPON BIOMED LABS,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
JPXGY,JAPAN EXCH GRP UNSP/ADR,Pink Limited,9.310000,0.976100,217651,ADRs,Japan,
OSCUF,JAPAN EXCHANGE GRP ORD,Pink Limited,19.440000,,0,Foreign Ordinary Shares,Japan,
TDHOF,T&D HOLDINGS INC ORD,Pink Limited,12.550000,,0,Foreign Ordinary Shares,Japan,
TDHOY,T&D HOLDINGS UNSP/ADR,Pink Limited,6.595000,-4.765300,6619,ADRs,Japan,
NOFCF,NOF CORP ORD,Pink Limited,32.100000,,0,Foreign Ordinary Shares,Japan,
MIZUF,MIZUNO CORP,Pink Limited,19.589900,,0,Foreign Ordinary Shares,Japan,
MGAAF,MORINAGA & CO LTD ORD,Pink Limited,33.020000,,0,Foreign Ordinary Shares,Japan,
TYTMF,TOKYO TATEMONO CO NEW,Pink Limited,14.869500,,11,Foreign Ordinary Shares,Japan,
TYTMY,TOKYO TATEMONO UNSP/ADR,Pink Limited,0.000000,,0,ADRs,Japan,
ASEKF,AISIN SEIKI CO LTD ORD,Pink Limited,38.670000,,0,Foreign Ordinary Shares,Japan,
ASEKY,AISIN CORP UNSP/ADR,Pink Limited,34.360000,-5.357400,1135,ADRs,Japan,
SOLTF,SOSEI CO LTD ORD,Pink Limited,12.880000,0.861400,100,Foreign Ordinary Shares,Japan,
MNXBF,MONEX GROUP INC ORD,Pink Limited,4.445000,,0,Foreign Ordinary Shares,Japan,
CYDGF,CHOYODO INTEGRE CO ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
SSMXF,SYSMEX CORP,Pink Limited,79.387500,3.944400,350,Foreign Ordinary Shares,Japan,
SSMXY,SYSMEX CORP UNSP/ASDR,Pink Limited,39.748500,-0.975300,72288,ADRs,Japan,
EDRWY,ELECTRIC PWR DEV CO ADR,Pink Limited,13.420000,,0,ADRs,Japan,
EPWDF,ELECTRIC PWR DEV CO ORD,Pink Limited,13.470000,,0,Foreign Ordinary Shares,Japan,
AAHIF,ASAHI CO LTD ORD,Pink Limited,12.679050,,0,Foreign Ordinary Shares,Japan,
BNTOF,BENEFIT ONE INC ORD,Pink Limited,44.350000,,0,Foreign Ordinary Shares,Japan,
OSGCF,OSG CORPJPY ORD,Pink Limited,16.550000,,0,Foreign Ordinary Shares,Japan,
KOTMF,KOITO MFG CO LTD,Pink Limited,53.646000,,15,Foreign Ordinary Shares,Japan,
